Transaction_ID,PR_ID,PO_ID,GR_ID,Invoice_ID,Vendor_ID,Vendor_Name,Category,Department,Quantity,Unit_Price,Total_Amount,PR_Date,PO_Date,Expected_Delivery,GR_Date,Invoice_Date,Payment_Date,PO_Cycle_Days,Delivery_Cycle_Days,Invoice_Cycle_Days,Payment_Cycle_Days,E2E_Cycle_Days,On_Time_Delivery,Invoice_Exception,Month,Month_Num,Quarter
TXN0424,PR0424,PO0424,GR0424,INV0424,V002,GlobalProcure Inc,Logistics,HR,28,51899.23,1453178.44,2024-07-12,2024-07-21,2024-08-16,2024-08-21,2024-08-27,2024-10-14,9,31,6,48,94,False,False,Jul,7,Q3
TXN0425,PR0425,PO0425,GR0425,INV0425,V003,SwiftLogistics Co,Logistics,IT,9,26719.65,240476.85,2024-07-30,2024-08-07,2024-09-02,2024-09-02,2024-09-08,2024-10-09,8,26,6,31,71,True,False,Jul,7,Q3
TXN0426,PR0426,PO0426,GR0426,INV0426,V001,TechSupply Pvt Ltd,IT Equipment,Operations,35,17987.67,629568.45,2024-06-13,2024-06-15,2024-07-01,2024-07-01,2024-07-07,2024-08-01,2,16,6,25,49,True,False,Jun,6,Q2
TXN0427,PR0427,PO0427,GR0427,INV0427,V001,TechSupply Pvt Ltd,Office Supplies,Operations,32,1242.5,39760.0,2024-04-29,2024-05-06,2024-05-22,2024-05-27,2024-05-31,2024-07-09,7,21,4,39,71,False,False,Apr,4,Q2
TXN0428,PR0428,PO0428,GR0428,INV0428,V003,SwiftLogistics Co,Professional Services,IT,4,67970.64,271882.56,2024-01-17,2024-01-24,2024-02-02,2024-02-04,2024-02-06,2024-03-10,7,11,2,33,53,False,False,Jan,1,Q1
TXN0429,PR0429,PO0429,GR0429,INV0429,V004,PrimeMaterials Ltd,IT Equipment,IT,25,119115.42,2977885.5,2024-07-14,2024-07-22,2024-08-05,2024-08-07,2024-08-08,2024-10-05,8,16,1,58,83,False,False,Jul,7,Q3
TXN0430,PR0430,PO0430,GR0430,INV0430,V007,ZenithSupplies Ltd,Logistics,Logistics,44,77091.04,3392005.76,2024-09-23,2024-09-29,2024-10-11,2024-10-13,2024-10-14,2024-11-11,6,14,1,28,49,False,False,Sep,9,Q3
TXN0431,PR0431,PO0431,GR0431,INV0431,V004,PrimeMaterials Ltd,Utilities,HR,24,27187.99,652511.76,2024-05-09,2024-05-13,2024-05-23,2024-05-23,2024-05-27,2024-07-26,4,10,4,60,78,True,False,May,5,Q2
TXN0432,PR0432,PO0432,GR0432,INV0432,V007,ZenithSupplies Ltd,Consumables,IT,16,584.83,9357.28,2024-05-21,2024-05-22,2024-06-16,2024-06-21,2024-06-25,2024-07-24,1,30,4,29,64,False,False,May,5,Q2
TXN0433,PR0433,PO0433,GR0433,INV0433,V003,SwiftLogistics Co,Office Supplies,Procurement,32,638.73,20439.36,2024-07-09,2024-07-19,2024-08-05,2024-08-15,2024-08-22,2024-09-17,10,27,7,26,70,False,False,Jul,7,Q3
TXN0434,PR0434,PO0434,GR0434,INV0434,V003,SwiftLogistics Co,Raw Materials,IT,32,12401.06,396833.92,2024-07-01,2024-07-10,2024-08-06,2024-08-11,2024-08-18,2024-09-18,9,32,7,31,79,False,False,Jul,7,Q3
TXN0435,PR0435,PO0435,GR0435,INV0435,V003,SwiftLogistics Co,Software Licenses,Marketing,17,90879.67,1544954.39,2024-01-11,2024-01-19,2024-02-17,2024-02-17,2024-02-20,2024-03-31,8,29,3,40,80,True,False,Jan,1,Q1
TXN0436,PR0436,PO0436,GR0436,INV0436,V009,BrightSource Co,Consumables,Operations,23,3574.97,82224.31,2024-04-07,2024-04-15,2024-04-30,2024-05-05,2024-05-10,2024-06-24,8,20,5,45,78,False,False,Apr,4,Q2
TXN0437,PR0437,PO0437,GR0437,INV0437,V008,CoreTrade Inc,Marketing,Operations,19,99774.88,1895722.72,2024-02-05,2024-02-14,2024-03-03,2024-03-03,2024-03-10,2024-05-16,9,18,7,67,101,True,False,Feb,2,Q1
TXN0438,PR0438,PO0438,GR0438,INV0438,V010,Pinnacle Supplies,IT Equipment,Marketing,16,58293.7,932699.2,2024-04-04,2024-04-06,2024-05-04,2024-05-14,2024-05-21,2024-06-30,2,38,7,40,87,False,False,Apr,4,Q2
TXN0439,PR0439,PO0439,GR0439,INV0439,V006,AlphaGoods Pvt Ltd,Consumables,HR,27,6588.59,177891.93,2024-03-19,2024-03-21,2024-03-31,2024-04-02,2024-04-03,2024-05-17,2,12,1,44,59,False,True,Mar,3,Q1
TXN0440,PR0440,PO0440,GR0440,INV0440,V002,GlobalProcure Inc,IT Equipment,Procurement,32,40868.25,1307784.0,2024-04-01,2024-04-02,2024-04-27,2024-04-29,2024-05-03,2024-06-20,1,27,4,48,80,False,False,Apr,4,Q2
TXN0441,PR0441,PO0441,GR0441,INV0441,V010,Pinnacle Supplies,Professional Services,Procurement,46,32757.31,1506836.26,2024-01-26,2024-01-30,2024-02-26,2024-02-26,2024-03-04,2024-03-30,4,27,7,26,64,True,True,Jan,1,Q1
TXN0442,PR0442,PO0442,GR0442,INV0442,V006,AlphaGoods Pvt Ltd,Marketing,R&D,46,14529.6,668361.6,2024-07-03,2024-07-13,2024-07-28,2024-07-30,2024-08-05,2024-09-23,10,17,6,49,82,False,True,Jul,7,Q3
TXN0443,PR0443,PO0443,GR0443,INV0443,V002,GlobalProcure Inc,Logistics,IT,47,22326.35,1049338.45,2024-02-09,2024-02-16,2024-02-29,2024-02-29,2024-03-06,2024-04-20,7,13,6,45,71,True,False,Feb,2,Q1
TXN0444,PR0444,PO0444,GR0444,INV0444,V008,CoreTrade Inc,Office Supplies,Marketing,45,3393.16,152692.2,2024-07-31,2024-08-02,2024-08-14,2024-08-19,2024-08-24,2024-10-28,2,17,5,65,89,False,False,Jul,7,Q3
TXN0445,PR0445,PO0445,GR0445,INV0445,V006,AlphaGoods Pvt Ltd,Marketing,Logistics,21,69609.11,1461791.31,2024-03-21,2024-03-27,2024-04-14,2024-04-14,2024-04-20,2024-06-09,6,18,6,50,80,True,False,Mar,3,Q1
TXN0446,PR0446,PO0446,GR0446,INV0446,V007,ZenithSupplies Ltd,Consumables,Procurement,50,5727.27,286363.5,2024-05-03,2024-05-08,2024-05-26,2024-06-05,2024-06-09,2024-07-04,5,28,4,25,62,False,False,May,5,Q2
TXN0447,PR0447,PO0447,GR0447,INV0447,V009,BrightSource Co,Maintenance,Finance,9,39756.24,357806.16,2024-01-18,2024-01-23,2024-01-30,2024-01-30,2024-02-01,2024-03-22,5,7,2,50,64,True,False,Jan,1,Q1
TXN0448,PR0448,PO0448,GR0448,INV0448,V002,GlobalProcure Inc,Maintenance,Operations,3,20033.68,60101.04,2024-01-12,2024-01-15,2024-01-26,2024-01-26,2024-01-31,2024-03-19,3,11,5,48,67,True,False,Jan,1,Q1
TXN0449,PR0449,PO0449,GR0449,INV0449,V010,Pinnacle Supplies,Office Supplies,R&D,14,3724.48,52142.72,2024-06-02,2024-06-08,2024-06-30,2024-06-30,2024-07-07,2024-08-04,6,22,7,28,63,True,False,Jun,6,Q2
TXN0450,PR0450,PO0450,GR0450,INV0450,V002,GlobalProcure Inc,IT Equipment,R&D,50,22549.57,1127478.5,2024-06-02,2024-06-08,2024-06-26,2024-07-01,2024-07-05,2024-08-17,6,23,4,43,76,False,False,Jun,6,Q2
TXN0451,PR0451,PO0451,GR0451,INV0451,V007,ZenithSupplies Ltd,Consumables,Finance,4,3395.44,13581.76,2024-04-26,2024-04-27,2024-05-14,2024-05-16,2024-05-18,2024-06-19,1,19,2,32,54,False,False,Apr,4,Q2
TXN0452,PR0452,PO0452,GR0452,INV0452,V008,CoreTrade Inc,IT Equipment,R&D,49,95342.85,4671799.65,2024-03-19,2024-03-28,2024-04-06,2024-04-06,2024-04-09,2024-06-07,9,9,3,59,80,True,False,Mar,3,Q1
TXN0453,PR0453,PO0453,GR0453,INV0453,V008,CoreTrade Inc,Professional Services,IT,37,154156.71,5703798.27,2024-03-08,2024-03-17,2024-04-05,2024-04-05,2024-04-09,2024-06-07,9,19,4,59,91,True,False,Mar,3,Q1
TXN0454,PR0454,PO0454,GR0454,INV0454,V008,CoreTrade Inc,Utilities,Procurement,26,21306.21,553961.46,2024-03-10,2024-03-14,2024-04-07,2024-04-09,2024-04-15,2024-06-16,4,26,6,62,98,False,False,Mar,3,Q1
TXN0455,PR0455,PO0455,GR0455,INV0455,V006,AlphaGoods Pvt Ltd,Maintenance,R&D,44,37193.11,1636496.84,2024-02-06,2024-02-08,2024-02-18,2024-02-20,2024-02-24,2024-04-10,2,12,4,46,64,False,False,Feb,2,Q1
TXN0456,PR0456,PO0456,GR0456,INV0456,V005,NexaVendors Corp,Professional Services,Finance,11,197777.35,2175550.85,2024-06-13,2024-06-23,2024-07-14,2024-07-16,2024-07-20,2024-08-21,10,23,4,32,69,False,True,Jun,6,Q2
TXN0457,PR0457,PO0457,GR0457,INV0457,V002,GlobalProcure Inc,Professional Services,Operations,8,153124.69,1224997.52,2024-04-12,2024-04-16,2024-05-12,2024-05-22,2024-05-29,2024-07-17,4,36,7,49,96,False,False,Apr,4,Q2
TXN0458,PR0458,PO0458,GR0458,INV0458,V005,NexaVendors Corp,Professional Services,IT,29,104814.25,3039613.25,2024-01-08,2024-01-14,2024-01-27,2024-01-29,2024-01-31,2024-03-04,6,15,2,33,56,False,False,Jan,1,Q1
TXN0459,PR0459,PO0459,GR0459,INV0459,V001,TechSupply Pvt Ltd,Consumables,Operations,25,6038.55,150963.75,2024-09-04,2024-09-13,2024-09-21,2024-09-21,2024-09-22,2024-10-25,9,8,1,33,51,True,False,Sep,9,Q3
TXN0460,PR0460,PO0460,GR0460,INV0460,V002,GlobalProcure Inc,Utilities,Finance,25,21509.32,537733.0,2024-01-28,2024-02-03,2024-02-13,2024-02-11,2024-02-18,2024-04-10,6,8,7,52,73,True,False,Jan,1,Q1
TXN0461,PR0461,PO0461,GR0461,INV0461,V006,AlphaGoods Pvt Ltd,Software Licenses,IT,32,88009.55,2816305.6,2024-04-28,2024-05-07,2024-05-16,2024-05-16,2024-05-21,2024-06-30,9,9,5,40,63,True,False,Apr,4,Q2
TXN0462,PR0462,PO0462,GR0462,INV0462,V006,AlphaGoods Pvt Ltd,Logistics,HR,32,34504.99,1104159.68,2024-01-21,2024-01-24,2024-01-31,2024-01-31,2024-02-03,2024-03-23,3,7,3,49,62,True,False,Jan,1,Q1
TXN0463,PR0463,PO0463,GR0463,INV0463,V001,TechSupply Pvt Ltd,Marketing,HR,41,36860.09,1511263.69,2024-04-30,2024-05-07,2024-05-14,2024-05-24,2024-05-27,2024-07-01,7,17,3,35,62,False,False,Apr,4,Q2
TXN0464,PR0464,PO0464,GR0464,INV0464,V007,ZenithSupplies Ltd,Raw Materials,IT,34,48069.68,1634369.12,2024-07-20,2024-07-30,2024-08-26,2024-08-28,2024-09-01,2024-09-30,10,29,4,29,72,False,False,Jul,7,Q3
TXN0465,PR0465,PO0465,GR0465,INV0465,V008,CoreTrade Inc,Maintenance,Marketing,35,7875.57,275644.95,2024-08-06,2024-08-09,2024-09-03,2024-09-05,2024-09-12,2024-11-10,3,27,7,59,96,False,False,Aug,8,Q3
TXN0466,PR0466,PO0466,GR0466,INV0466,V007,ZenithSupplies Ltd,Marketing,Operations,50,24257.07,1212853.5,2024-06-07,2024-06-17,2024-06-29,2024-06-29,2024-07-04,2024-08-01,10,12,5,28,55,True,False,Jun,6,Q2
TXN0467,PR0467,PO0467,GR0467,INV0467,V001,TechSupply Pvt Ltd,Professional Services,Operations,49,77363.74,3790823.26,2024-04-04,2024-04-11,2024-05-01,2024-05-01,2024-05-07,2024-06-09,7,20,6,33,66,True,False,Apr,4,Q2
TXN0468,PR0468,PO0468,GR0468,INV0468,V003,SwiftLogistics Co,Logistics,IT,12,6964.87,83578.44,2024-03-18,2024-03-28,2024-04-23,2024-04-23,2024-04-28,2024-05-30,10,26,5,32,73,True,False,Mar,3,Q1
TXN0469,PR0469,PO0469,GR0469,INV0469,V002,GlobalProcure Inc,IT Equipment,Marketing,45,120276.54,5412444.3,2024-04-28,2024-05-01,2024-05-24,2024-05-29,2024-06-02,2024-07-23,3,28,4,51,86,False,False,Apr,4,Q2
TXN0470,PR0470,PO0470,GR0470,INV0470,V008,CoreTrade Inc,Software Licenses,Logistics,9,24740.77,222666.93,2024-04-04,2024-04-08,2024-04-16,2024-04-16,2024-04-17,2024-06-24,4,8,1,68,81,True,False,Apr,4,Q2
TXN0471,PR0471,PO0471,GR0471,INV0471,V002,GlobalProcure Inc,Logistics,Procurement,12,74532.74,894392.88,2024-04-23,2024-05-01,2024-05-27,2024-05-27,2024-05-30,2024-07-16,8,26,3,47,84,True,False,Apr,4,Q2
TXN0472,PR0472,PO0472,GR0472,INV0472,V010,Pinnacle Supplies,Software Licenses,Finance,48,84189.57,4041099.36,2024-08-06,2024-08-12,2024-08-31,2024-09-02,2024-09-08,2024-10-04,6,21,6,26,59,False,False,Aug,8,Q3
TXN0473,PR0473,PO0473,GR0473,INV0473,V008,CoreTrade Inc,Office Supplies,Logistics,3,4413.34,13240.02,2024-09-23,2024-09-27,2024-10-20,2024-10-22,2024-10-28,2025-01-03,4,25,6,67,102,False,True,Sep,9,Q3
TXN0474,PR0474,PO0474,GR0474,INV0474,V005,NexaVendors Corp,IT Equipment,Procurement,29,68735.39,1993326.31,2024-09-21,2024-09-26,2024-10-12,2024-10-12,2024-10-16,2024-11-11,5,16,4,26,51,True,False,Sep,9,Q3
TXN0475,PR0475,PO0475,GR0475,INV0475,V008,CoreTrade Inc,Raw Materials,Logistics,6,36409.69,218458.14,2024-09-21,2024-09-23,2024-10-05,2024-10-10,2024-10-16,2024-12-22,2,17,6,67,92,False,False,Sep,9,Q3
TXN0476,PR0476,PO0476,GR0476,INV0476,V001,TechSupply Pvt Ltd,Professional Services,Logistics,12,101662.53,1219950.36,2024-07-30,2024-08-03,2024-08-24,2024-08-22,2024-08-25,2024-09-24,4,19,3,30,56,True,False,Jul,7,Q3
TXN0477,PR0477,PO0477,GR0477,INV0477,V008,CoreTrade Inc,Office Supplies,IT,41,1942.13,79627.33,2024-03-04,2024-03-13,2024-04-11,2024-04-11,2024-04-18,2024-06-17,9,29,7,60,105,True,False,Mar,3,Q1
TXN0478,PR0478,PO0478,GR0478,INV0478,V001,TechSupply Pvt Ltd,Marketing,R&D,50,27139.12,1356956.0,2024-07-12,2024-07-18,2024-08-12,2024-08-17,2024-08-24,2024-09-22,6,30,7,29,72,False,False,Jul,7,Q3
TXN0479,PR0479,PO0479,GR0479,INV0479,V005,NexaVendors Corp,IT Equipment,R&D,20,113571.84,2271436.8,2024-04-01,2024-04-09,2024-04-25,2024-04-27,2024-04-28,2024-05-29,8,18,1,31,58,False,False,Apr,4,Q2
TXN0480,PR0480,PO0480,GR0480,INV0480,V001,TechSupply Pvt Ltd,Consumables,HR,30,5227.46,156823.8,2024-01-02,2024-01-10,2024-02-03,2024-02-08,2024-02-13,2024-03-16,8,29,5,32,74,False,False,Jan,1,Q1
TXN0481,PR0481,PO0481,GR0481,INV0481,V008,CoreTrade Inc,Consumables,Logistics,27,4697.82,126841.14,2024-04-21,2024-05-01,2024-05-27,2024-05-25,2024-05-30,2024-07-30,10,24,5,61,100,True,False,Apr,4,Q2
TXN0482,PR0482,PO0482,GR0482,INV0482,V001,TechSupply Pvt Ltd,Raw Materials,Operations,42,18101.97,760282.74,2024-01-26,2024-01-29,2024-02-06,2024-02-08,2024-02-15,2024-03-21,3,10,7,35,55,False,False,Jan,1,Q1
TXN0483,PR0483,PO0483,GR0483,INV0483,V007,ZenithSupplies Ltd,IT Equipment,IT,12,36780.26,441363.12,2024-02-14,2024-02-19,2024-03-16,2024-03-18,2024-03-24,2024-04-23,5,28,6,30,69,False,False,Feb,2,Q1
TXN0484,PR0484,PO0484,GR0484,INV0484,V001,TechSupply Pvt Ltd,Consumables,Marketing,6,7800.86,46805.16,2024-08-21,2024-08-27,2024-09-14,2024-09-19,2024-09-26,2024-11-03,6,23,7,38,74,False,True,Aug,8,Q3
TXN0485,PR0485,PO0485,GR0485,INV0485,V003,SwiftLogistics Co,Maintenance,Logistics,8,28700.92,229607.36,2024-02-03,2024-02-08,2024-02-25,2024-02-27,2024-03-03,2024-04-03,5,19,5,31,60,False,False,Feb,2,Q1
TXN0486,PR0486,PO0486,GR0486,INV0486,V008,CoreTrade Inc,Office Supplies,IT,47,3505.54,164760.38,2024-01-30,2024-02-04,2024-02-24,2024-02-26,2024-02-29,2024-05-05,5,22,3,66,96,False,False,Jan,1,Q1
TXN0487,PR0487,PO0487,GR0487,INV0487,V009,BrightSource Co,Consumables,Logistics,47,6502.65,305624.55,2024-03-07,2024-03-15,2024-03-27,2024-04-01,2024-04-03,2024-05-19,8,17,2,46,73,False,False,Mar,3,Q1
TXN0488,PR0488,PO0488,GR0488,INV0488,V008,CoreTrade Inc,Office Supplies,Finance,41,4024.32,164997.12,2024-01-01,2024-01-05,2024-01-31,2024-02-10,2024-02-14,2024-04-20,4,36,4,66,110,False,True,Jan,1,Q1
TXN0489,PR0489,PO0489,GR0489,INV0489,V005,NexaVendors Corp,IT Equipment,Procurement,17,121676.39,2068498.63,2024-04-18,2024-04-23,2024-05-09,2024-05-11,2024-05-14,2024-06-11,5,18,3,28,54,False,False,Apr,4,Q2
TXN0490,PR0490,PO0490,GR0490,INV0490,V010,Pinnacle Supplies,Professional Services,R&D,40,192820.31,7712812.4,2024-06-19,2024-06-22,2024-07-05,2024-07-05,2024-07-08,2024-08-17,3,13,3,40,59,True,False,Jun,6,Q2
TXN0491,PR0491,PO0491,GR0491,INV0491,V008,CoreTrade Inc,IT Equipment,Operations,10,99672.07,996720.7,2024-08-30,2024-09-08,2024-09-25,2024-09-25,2024-10-02,2024-11-27,9,17,7,56,89,True,False,Aug,8,Q3
TXN0492,PR0492,PO0492,GR0492,INV0492,V009,BrightSource Co,Maintenance,Marketing,35,3692.58,129240.3,2024-09-23,2024-10-03,2024-10-31,2024-10-31,2024-11-07,2024-12-21,10,28,7,44,89,True,False,Sep,9,Q3
TXN0493,PR0493,PO0493,GR0493,INV0493,V007,ZenithSupplies Ltd,IT Equipment,Marketing,41,87126.88,3572202.08,2024-05-23,2024-05-26,2024-06-20,2024-06-22,2024-06-24,2024-07-28,3,27,2,34,66,False,False,May,5,Q2
TXN0494,PR0494,PO0494,GR0494,INV0494,V007,ZenithSupplies Ltd,IT Equipment,HR,6,82102.35,492614.1,2024-06-10,2024-06-14,2024-07-02,2024-07-02,2024-07-05,2024-08-08,4,18,3,34,59,True,False,Jun,6,Q2
TXN0495,PR0495,PO0495,GR0495,INV0495,V001,TechSupply Pvt Ltd,Office Supplies,Marketing,50,1170.07,58503.5,2024-03-30,2024-04-01,2024-04-22,2024-04-24,2024-05-01,2024-05-30,2,23,7,29,61,False,False,Mar,3,Q1
TXN0496,PR0496,PO0496,GR0496,INV0496,V009,BrightSource Co,Professional Services,Logistics,20,159595.98,3191919.6,2024-04-07,2024-04-10,2024-04-20,2024-04-25,2024-04-30,2024-06-13,3,15,5,44,67,False,False,Apr,4,Q2
TXN0497,PR0497,PO0497,GR0497,INV0497,V007,ZenithSupplies Ltd,IT Equipment,Logistics,46,131749.38,6060471.48,2024-04-15,2024-04-17,2024-04-24,2024-04-24,2024-04-25,2024-05-22,2,7,1,27,37,True,False,Apr,4,Q2
TXN0498,PR0498,PO0498,GR0498,INV0498,V002,GlobalProcure Inc,Utilities,Finance,34,24154.5,821253.0,2024-06-19,2024-06-24,2024-07-01,2024-07-03,2024-07-06,2024-08-21,5,9,3,46,63,False,False,Jun,6,Q2
TXN0499,PR0499,PO0499,GR0499,INV0499,V005,NexaVendors Corp,Logistics,Procurement,18,44920.69,808572.42,2024-06-13,2024-06-21,2024-07-19,2024-07-19,2024-07-21,2024-08-18,8,28,2,28,66,True,False,Jun,6,Q2
TXN0500,PR0500,PO0500,GR0500,INV0500,V004,PrimeMaterials Ltd,Consumables,IT,35,3828.02,133980.7,2024-01-08,2024-01-14,2024-01-29,2024-01-29,2024-02-04,2024-04-06,6,15,6,62,89,True,False,Jan,1,Q1
